created_at,favorites,location,retweets,source,text,user
26-05-2017,0,,0,Whatteydeal,Flat 56% Off Jollify Casual 3/4th Sleeve Embroidered Women’s Multicolor Top #Flipkart #Clothing #Top #Fashion #Style https://t.co/hAdFZrefEp,WhateyDeal
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/h6K2vl6GPW,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/x6tFjBGmAR,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/DZUUQu9N7q,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/V2uJQ6D3j1,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/8cTNhqnbyP,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/qdOFxF3hso,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/BxNywWSWPE,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/kxRRVBhS35,EpicInk15
26-05-2017,0,"Mumbai, India",0,Twitter for Android,"@Flipkart OD 109167487280332000
Made several calls, No response #frustrated #flipkart",AmjadshaikhMH26
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/dwWugRzJLw,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/3woByLUu8U,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/W7HMDkDNpz,EpicInk15
26-05-2017,0,"Mumbai, India",0,Twitter for Android,"@Flipkart OD109161013146402000
#stillwaiting for #delivery , Made several calls #flipkart #frustrated",AmjadshaikhMH26
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/5nQDeVZTls,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/GOcGE8VE5H,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/RcWIaL4C6X,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/I7itOFgJNe,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/2dhaDNMhYE,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/HxTlONGm96,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/PsgicrtMB7,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/7SpoYjmpSb,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/7HqYp48Wjr,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/3ACH7zp9vb,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/7xl3O3I48H,EpicInk15
26-05-2017,0,India,0,Buffer,"#Smartron #srtphone (64GB + 4GB RAM) at Rs.13999 + Exchange up to Rs.13000
https://t.co/v75Wy3ystZ

#Flipkart… https://t.co/1yVY3z5vut",SmartGizmoDeals
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/jL00KuPxZb,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/0KQcWFHOCx,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/BONKdhmvCE,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/qjrSIXhXHz,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/ffX69Qchgl,EpicInk15
26-05-2017,0,lucknow,1,Twitter for Android,Vivo V5 mobile case and cover https://t.co/V0jShP8HnP … available at #Flipkart #Paytm #paytmkaro #OnePlus3… https://t.co/SupDs3sIxl,EpicInk15
26-05-2017,1,,0,Twitter Web Client,worst service! item not being delivered for last 2 days. flipkart exec mails that he tried my phone no bt doesn't leave his no #Flipkart,ash82_knit
26-05-2017,0,బెంగళూరు ,0,Oneindia Telugu,"జియోకి పంచ్, కొత్త టెక్నాలజీతో వస్తున్న టాప్ 3 టెల్కోలు https://t.co/MSiv1TJ2gK #Flipkart",thatsTelugu
26-05-2017,0,,0,Gizbot Telugu,"జియోకి పంచ్, కొత్త టెక్నాలజీతో వస్తున్న టాప్ 3 టెల్కోలు https://t.co/bY1OdVbbS3 #Flipkart",GizbotTe
26-05-2017,0,New Delhi,0,Twitter Web Client,#RedmiNote4 #Sales #Online #today at 12 noon #flipkart #Deals #discount #Offer https://t.co/65QCyrAXHm https://t.co/902MCn1DUW,Zoutons
26-05-2017,0,Pune,0,Twitter for Android,1st book I ordered from @Flipkart. Back then free delivery was above Rs.100/- so ordered a book which was Rs.101… https://t.co/3nv449JkOy,MrIndustrious
26-05-2017,1,"Bengaluru, India",0,Twitter Web Client,"SAMSUNG GALAXY J3 Pro | FLAT ₹500 OFF | NOW AT ₹7,999
More Details : https://t.co/z5BTzufW3B

#Samsung #flipkart https://t.co/9Um5yeEu2V",offersdealindia
26-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy C9 Pro (Black, 64 GB) is selling cheaper at INR 34464 today https://t.co/iv0JXsxm19 #flipkart",pricetrak
26-05-2017,0,India,0,Hootsuite,"Disney princess bedsheet : https://t.co/1NBiddfexn

#Flipkart https://t.co/9zsvjy7tIK",SunehriPicks
26-05-2017,0,,0,Hootsuite,"#GoodmorningIndia Enjoy online videos and more on your TV just at 2999/- #chromecast #Flipkart #PMOffers
https://t.co/XzEchGvj5g",paymetry
26-05-2017,0,India,0,Buffer,"25% OFF
#LG 108cm (43) Full HD Smart #LEDTV at Rs.37999 + Exchange up to Rs.12000
https://t.co/hVNVKseCr4… https://t.co/IXuJyAZpyn",SmartGizmoDeals
26-05-2017,0,,0,fliptrak-node,#deals SAMSUNG Guru 1200 is selling cheaper at INR 1048 today https://t.co/nB0us6Yavd #flipkart,pricetrak
26-05-2017,0,Bangalore ,0,Twitter for Android,"@flipkartsupport #Flipkart , plz stick to ur word. Ystrd u tld product will b piked n refund is processed now u r t… https://t.co/PYsSfcUJq2",priyankamona90
26-05-2017,0,,0,fliptrak-node,#deals GoPro HERO 5 Session Sports &amp; Action Camera is selling cheaper at INR 26909 today https://t.co/wJOKcMM8O8 #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Portronics Yogg X Smartwatch is selling cheaper at INR 1999 today https://t.co/gWYXCew7aI #flipkart,pricetrak
26-05-2017,0,,1,TweetDeck,RT @CashmintIN: 2nd Gen #ChromeCast Rs.2999 .. Only on #Flipkart + Up to 2% Cashback rewards from us. https://t.co/vKxxHy4KMd via #cashmint…,Baashhu
26-05-2017,0,"Chennai, India",1,Hootsuite,2nd Gen #ChromeCast Rs.2999 .. Only on #Flipkart + Up to 2% Cashback rewards from us. https://t.co/vKxxHy4KMd via… https://t.co/U5PExrlt5F,CashmintIN
26-05-2017,0,"India, Bangalore",1,Twitter for Android,RT @addzz8: #Flipkart -U Guys say U will Call but U don't.. Bad Service,MukherjiRatna
26-05-2017,0,India,1,UmmOkay,"RT @ZeeBusiness: #Flipkart most well-funded #startup in #India, second most in Asia Pacific, report says https://t.co/FBT38gUSAD",StartupNewsIND
26-05-2017,0,"India , Joined Twitter May2010",2,Twitter for Android,RT @sahilkakkad: One of the bad decision of my life to purchase an Indian brand TV flipkart has delivered damaged tv #flipkart https://t.co…,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,RT @kunalchotai07: 15+ days #FlipkartBig10Sale reverse pickup pending and no refund.. #flipkart sucks horrible service and roadside product…,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,RT @nileshangane87: #intex #flipkart where is my money?????😈👿,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,"RT @ssksatheeshssk: Hi #Flipkart buyers.
Be aware of @Flipkart &amp; @PhonePe_ smuggling activity. We won't get any support from @flipkartsuppo…",addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,"RT @iGauravmakkar15: #flipkart ordered a phone on 15th may, delivery date promised - 20th may. No assistance from customer care. Disappoint…",addzz8
26-05-2017,0,"India , Joined Twitter May2010",2,Twitter for Android,RT @Dadasaheb_G: Pathetic service experience with #Flipkart bought Apple iPhone 6s and supplier delivered faulty piece Flipkart asking me t…,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,RT @shubhaangiS: #FlipkartBig10Sale #flipkart really is this true?(refer to image) Or just another spam. Cause its asking WhatsApp shares…,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,RT @ash82_knit: Phone still not delivered. Flipkart delivery boy cheats #Flipkart https://t.co/jzOMvsHJqJ,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,"RT @priyankamona90: Flipkart  Worst customer service. Booked a refrigerator, received a defective piece. Worst #Flipkart .Didn't pick till…",addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,RT @YPK_chan: #Flipkart charged me and my brother more than the #MRP marked on the products. What's up with that Flipkart? *disappointed*,addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,"RT @aprakashrai: #Flipkart 
Had a very bad experience with the customer support for one of the faculty products which I have received.",addzz8
26-05-2017,0,"India , Joined Twitter May2010",1,Twitter for Android,"RT @Isme13Navnish: #flipkart 
not expected from flipkart kind . cheated me with double payment",addzz8
26-05-2017,1,"India , Joined Twitter May2010",1,Twitter for Android,#Flipkart -U Guys say U will Call but U don't.. Bad Service,addzz8
26-05-2017,0,,0,WordPress.com,Flipkart's HR taken over by CEO Krishnamurthy #flipkart #flipkartceo… https://t.co/h5SoUO7fep https://t.co/UX4T9EGBka,MohilayMudit
26-05-2017,0,"Jaipur, India",0,WordPress.com,Flipkart's HR taken over by CEO Krishnamurthy #flipkart #flipkartceo… https://t.co/AwJgIU1YU6 https://t.co/3tvlttVci2,techportalntw
26-05-2017,1,India,1,Twitter Web Client,"#Flipkart most well-funded #startup in #India, second most in Asia Pacific, report says https://t.co/FBT38gUSAD",ZeeBusiness
26-05-2017,1,"Mumbai, Maharashtra",1,Twitter for Android,#intex #flipkart where is my money?????😈👿,nileshangane87
26-05-2017,0,"Mumbai, Maharashtra",0,Twitter for Android,#intex #flipkartbig10sale #flipkart where is my money. Last month i have cancel my order. But till date i didn't get the money. #Consumer,nileshangane87
26-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy J7 - 6 (New 2016 Edition) (Black, 16 GB) is selling cheaper at INR 12900 today https://t.co/OEmpTM8OKV #flipkart",pricetrak
26-05-2017,0,India,0,Buffer,"#Xiaomi #RedmiNote4 Sale today at 12 PM
https://t.co/0o9vPn4ubH

#Flipkart #Deals #Offers #OnlineDeals https://t.co/eI8MiRzuu7",SmartGizmoDeals
26-05-2017,1,"Mumbai, India",1,Twitter for Android,15+ days #FlipkartBig10Sale reverse pickup pending and no refund.. #flipkart sucks horrible service and roadside product sent,kunalchotai07
26-05-2017,0,బెంగళూరు ,0,Oneindia Telugu,"గూగుల్ నుంచి మరో సంచలనం, ఇండియాకి వస్తోంది  https://t.co/y5t8oraxBc #Flipkart",thatsTelugu
26-05-2017,0,,0,Gizbot Telugu,"గూగుల్ నుంచి మరో సంచలనం, ఇండియాకి వస్తోంది  https://t.co/u2q6FPIqSx #Flipkart",GizbotTe
26-05-2017,0,India,0,Hootsuite,"curtain for children's room : https://t.co/x5pqrkJnBJ 

#Flipkart https://t.co/gheiVfMfJf",SunehriPicks
26-05-2017,0,Indonesia,13,Twitter for Android,RT @sabtv: Mommy the cutest #SABSeFunnySelfieWithMom. Imitate their pose &amp; win #Flipkart vouchers. @Aditi__Sajwan https://t.co/QSWUebn5Wc,AprilNisa12
26-05-2017,3,India,1,Facebook,#Flipkart #Sale Upto 86% off on Sunglasses https://t.co/OFe3XSg0kV,OffersXpIndia
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@flipkartsupport @amitoshthakur Bhai order this same product from other website you will get your product by tomorr… https://t.co/8MIKH3biMt,imManojPawar
26-05-2017,1,,0,fliptrak-node,#deals The World of Ice &amp; Fire is selling cheaper at INR 976 today https://t.co/j59NauncfX #flipkart,pricetrak
26-05-2017,1,"Indira Puram, Ghaziabad",0,Twitter for Android,@flipkartsupport @the_mants Stop using #flopkart they never accept there mistake start using other website #flipkart cash eating company,imManojPawar
26-05-2017,0,,0,fliptrak-node,#deals Laurels Lo-Vet-201 Veteran Analog Watch  - For Men is selling cheaper by 2% at INR 259 today https://t.co/JNLabbMogr #flipkart,pricetrak
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@flipkartsupport @amitoshthakur They will refund your money and ask you to place the order again at current price… https://t.co/2dpGyAH2aQ,imManojPawar
26-05-2017,0,"Indira Puram, Ghaziabad",0,Twitter for Android,@flipkartsupport @atrijagaur I would suggest stop shopping from #flipkart they will call you and will give you lame excuse #flopkart,imManojPawar
26-05-2017,0,India,0,Buffer,"Deals of the Day - 26.05.2017
https://t.co/t8BbpawHTH

#Flipkart #Deals #Offers #OnlineDeals https://t.co/i7co2gJbjL",SmartGizmoDeals
26-05-2017,0,,0,fliptrak-node,#deals #Panasonic SC-NA5GW-K Portable Bluetooth Mobile/Tablet Speaker is selling cheaper at INR 2749 today https://t.co/34YC5uSgCs #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 7 Plus (Silver, 32 GB) is selling cheaper at INR 58600 today https://t.co/sifHbHyh5w #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Apple iPhone 6s Plus (Gold, 32 GB) is selling cheaper at INR 55500 today https://t.co/gBps2ThjwN #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,#deals #Philips AC2887/20 Portable Room Air Purifier is selling cheaper at INR 18790 today https://t.co/olvxcKtob4 #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,"#deals #Asus Zenfone 3s Max (Gold, 32 GB) is selling cheaper at INR 14328 today https://t.co/uHhPqKjIDq #flipkart",pricetrak
26-05-2017,0,,0,fliptrak-node,#deals UNi-Link UNIC UC46 Portable Projector is selling cheaper at INR 5452 today https://t.co/mwetsaO8ME #flipkart,pricetrak
26-05-2017,0,"Dubai, United Arab Emirates",1,Twitter for iPhone,"@KalpeshKathi On god, it's literally fraud. I have gone through your complain. Brother you should file a case against them #flipkart",sahilkakkad
26-05-2017,1,Chennai,0,Buffer,"[Flat Rs.500 Off] Samsung Galaxy J3 Pro at Rs.7,990*  | Sale on 29 May, 00:01hrs. #Flipkart https://t.co/Q3gDkyTEle… https://t.co/AXiJA2ukDo",FlashSaleTricks
26-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy S7 Edge (Silver Titanium, 32 GB) is selling cheaper at INR 49000 today https://t.co/CAMy5G4TuV #flipkart",pricetrak
26-05-2017,2,Chennai,0,Buffer,"Samsung launched Galaxy J3 Pro for Rs.7,990*  | Sale on 29th May, 00:01hrs. #Flipkart https://t.co/xQ7FFXS4V8 Limit… https://t.co/jKmGOGIdRS",FlashSaleTricks
26-05-2017,1,Chennai,0,Buffer,"Buy Redmi Note 4 starting from Rs.9,999* | Sale today @ 12 Noon. #Flipkart https://t.co/qYn9o85eGQ https://t.co/eEV64X9oul",FlashSaleTricks
26-05-2017,0,,0,fliptrak-node,#deals #LG 255 L Frost Free Double Door Refrigerator is selling cheaper at INR 25999 today https://t.co/PGt4SJyAiA #flipkart,pricetrak
26-05-2017,0,,0,fliptrak-node,#deals Muscletech Nitrotech Perf Series Whey Protein is selling cheaper at INR 5200 today https://t.co/bx2Q1MjGt0 #flipkart,pricetrak
26-05-2017,0,India,0,dlvr.it,IIT Graduate Sells Himself On Flipkart Website To Get A Job https://t.co/JgsynXpWaR #General #Flipkart #Hyderabad… https://t.co/SPN08frzVN,teluguvada
25-05-2017,0,,0,fliptrak-node,#deals Pureit ultima 10 L RO + UV Water Purifier is selling cheaper at INR 17019 today https://t.co/UQ0YSGh5Ui #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Braun Silk-Èpil Bikini Styler 1100 Pink is selling cheaper at INR 1199 today https://t.co/lHNgEzrOhP #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Carrier 1.5 Ton 5 Star Split AC  - White is selling cheaper at INR 35499 today https://t.co/tPsTqj6tRQ #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Sansui 1 Ton Inverter (3 Star) Split AC  - White is selling cheaper by 2% at INR 26499 today https://t.co/pWsgDsgn20 #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Carrier 1.5 Ton 3 Star Split AC  - White is selling cheaper by 2% at INR 30999 today https://t.co/SJf5R8dVZk #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals WD My Passport 1 TB Wired External Hard Disk Drive is selling cheaper at INR 3999 today https://t.co/GCecpVrunX #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals #Panasonic 109cm (43) Full HD LED TV is selling cheaper at INR 29999 today https://t.co/h2IwMweoYX #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Urban Ladder Terry Engineered Wood Study Table is selling cheaper by 10% at INR 8099 today https://t.co/Wb7EnCnxT7 #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,"#deals #Asus Zenfone 3s Max (Gold, 32 GB) is selling cheaper at INR 14328 today https://t.co/uHhPqKBk20 #flipkart",pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Urban Ladder Eisner Metal Study Chair is selling cheaper by 10% at INR 3599 today https://t.co/XMItVAbJGj #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,"#deals SAMSUNG Galaxy A9 Pro (Gold, 32 GB) is selling cheaper by 3% at INR 26064 today https://t.co/YRcxMjXJSU #flipkart",pricetrak
25-05-2017,0,,0,fliptrak-node,#deals Eco Crystal Aqua Merit Solid Filter Cartridge is selling cheaper at INR 1045 today https://t.co/xl9nGIQqDQ #flipkart,pricetrak
25-05-2017,0,,0,fliptrak-node,"#deals #Prestige GT 03 SS Glass, Stainless Steel Manual Gas Stove is selling cheaper at INR 5726 today https://t.co/pieOCAqVTn #flipkart",pricetrak
